Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Purchase Date,Purchase Day,Purchase Month,Purchase Year,Shipping Type,Unit Price,Quantity,Add-ons Purchased,Add-on Total,Total Price
18008,27,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,18/07/2024,18,7,2024,Standard, $786.41 ,7,"Accessory, Impulse Item, Extended Warranty", $139.29 ," $5,644.16 "
18009,72,Female,No,Smartphone,SMP234,1,Completed,PayPal,01/07/2024,1,7,2024,Same Day," $1,139.68 ",3,Extended Warranty, $38.70 ," $3,457.74 "
18010,21,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,22/04/2024,22,4,2024,Standard, $361.18 ,2,"Impulse Item, Impulse Item", $109.07 , $831.43 
18011,71,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,07/06/2024,7,6,2024,Same Day," $1,139.68 ",6,Extended Warranty, $81.87 ," $6,919.95 "
18011,71,Male,No,Headphones,HDP456,4,Completed,Credit Card,23/08/2024,23,8,2024,Expedited, $361.18 ,8,"Impulse Item, Impulse Item, Impulse Item", $225.41 ," $3,114.85 "
18013,23,Female,No,Laptop,LTP123,5,Completed,PayPal,03/03/2024,3,3,2024,Standard, $674.32 ,9,No Add-On Added, $-   ," $6,068.88 "
18013,23,Female,Yes,Laptop,LTP123,3,Completed,PayPal,11/07/2024,11,7,2024,Same Day, $674.32 ,3,"Impulse Item, Extended Warranty, Accessory", $260.64 ," $2,283.60 "
18014,28,Female,No,Smartphone,SMP234,5,Completed,Credit Card,22/09/2024,22,9,2024,Expedited," $1,139.68 ",4,"Extended Warranty, Impulse Item, Extended Warranty", $118.76 ," $4,677.48 "
18015,76,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,12/06/2024,12,6,2024,Standard," $1,139.68 ",1,"Impulse Item, Impulse Item", $143.38 ," $1,283.06 "
18017,71,Male,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,11/04/2024,11,4,2024,Same Day," $1,139.68 ",7,"Extended Warranty, Accessory", $126.26 ," $8,104.02 "
18018,80,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,19/01/2024,19,1,2024,Standard, $459.50 ,5,"Accessory, Accessory, Extended Warranty", $208.57 ," $2,506.07 "
18019,44,Female,No,Smartphone,SMP234,4,Completed,PayPal,10/01/2024,10,1,2024,Same Day," $1,139.68 ",9,"Impulse Item, Impulse Item", $99.80 ," $10,356.92 "
18020,63,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,15/04/2024,15,4,2024,Standard," $1,139.68 ",1,"Extended Warranty, Impulse Item", $126.53 ," $1,266.21 "
18021,76,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,19/02/2024,19,2,2024,Expedited," $1,139.68 ",4,"Extended Warranty, Extended Warranty, Accessory", $147.47 ," $4,706.19 "
18022,48,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,24/01/2024,24,1,2024,Expedited, $674.32 ,2,Impulse Item, $59.04 ," $1,407.68 "
18022,48,Male,No,Smartwatch,SWT567,3,Completed,PayPal,24/04/2024,24,4,2024,Expedited, $459.50 ,5,"Accessory, Extended Warranty, Impulse Item", $205.88 ," $2,503.38 "
18022,48,Male,Yes,Headphones,HDP456,1,Completed,PayPal,08/08/2024,8,8,2024,Standard, $361.18 ,3,"Extended Warranty, Impulse Item, Accessory", $178.84 ," $1,262.38 "
18022,48,Male,No,Headphones,HDP456,2,Completed,PayPal,06/09/2024,6,9,2024,Standard, $361.18 ,7,No Add-On Added, $-   ," $2,528.26 "
18022,48,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,19/09/2024,19,9,2024,Expedited, $361.18 ,3,No Add-On Added, $-   ," $1,083.54 "
18023,62,Male,No,Laptop,LTP123,5,Completed,PayPal,09/01/2024,9,1,2024,Standard, $674.32 ,4,No Add-On Added, $-   ," $2,697.28 "
18023,62,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,17/04/2024,17,4,2024,Same Day, $674.32 ,9,Extended Warranty, $37.69 ," $6,106.57 "
18024,63,Male,No,Smartwatch,SWT567,2,Completed,PayPal,13/07/2024,13,7,2024,Expedited, $459.50 ,1,"Impulse Item, Accessory, Impulse Item", $162.57 , $622.07 
18025,65,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,15/06/2024,15,6,2024,Expedited, $459.50 ,7,"Extended Warranty, Extended Warranty", $155.31 ," $3,371.81 "
18026,57,Female,No,Smartphone,SMP234,1,Completed,Credit Card,10/02/2024,10,2,2024,Expedited," $1,139.68 ",9,No Add-On Added, $-   ," $10,257.12 "
18026,57,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,08/04/2024,8,4,2024,Same Day, $674.32 ,7,"Accessory, Extended Warranty", $136.20 ," $4,856.44 "
18026,57,Female,Yes,Tablet,TBL345,4,Completed,PayPal,19/09/2024,19,9,2024,Expedited, $786.41 ,7,No Add-On Added, $-   ," $5,504.87 "
18028,56,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,01/07/2024,1,7,2024,Same Day," $1,139.68 ",3,"Extended Warranty, Accessory", $119.44 ," $3,538.48 "
18029,47,Female,Yes,Headphones,HDP456,1,Completed,PayPal,16/02/2024,16,2,2024,Expedited, $361.18 ,3,Extended Warranty, $15.07 ," $1,098.61 "
18029,47,Female,No,Tablet,TBL345,3,Completed,PayPal,29/05/2024,29,5,2024,Expedited, $786.41 ,7,Impulse Item, $17.16 ," $5,522.03 "
18030,50,Female,No,Laptop,LTP123,2,Completed,Credit Card,22/06/2024,22,6,2024,Expedited, $674.32 ,8,"Impulse Item, Extended Warranty", $74.92 ," $5,469.48 "
18032,55,Female,No,Headphones,HDP456,4,Completed,PayPal,15/04/2024,15,4,2024,Same Day, $361.18 ,3,Accessory, $53.55 ," $1,137.09 "
18033,69,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,10/04/2024,10,4,2024,Expedited," $1,139.68 ",2,"Impulse Item, Impulse Item, Accessory", $230.84 ," $2,510.20 "
18034,31,Male,No,Headphones,HDP456,5,Cancelled,PayPal,07/05/2024,7,5,2024,Same Day, $361.18 ,1,"Accessory, Extended Warranty, Accessory", $186.48 , $547.66 
18035,48,Male,No,Headphones,HDP456,4,Completed,Credit Card,21/03/2024,21,3,2024,Same Day, $361.18 ,8,Accessory, $27.86 ," $2,917.30 "
18036,61,Female,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,28/01/2024,28,1,2024,Standard, $459.50 ,10,Impulse Item, $74.20 ," $4,669.20 "
18036,61,Female,Yes,Tablet,TBL345,4,Completed,PayPal,30/01/2024,30,1,2024,Expedited, $786.41 ,5,No Add-On Added, $-   ," $3,932.05 "
18036,61,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,12/03/2024,12,3,2024,Same Day, $786.41 ,3,"Extended Warranty, Accessory", $62.46 ," $2,421.69 "
18036,61,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,17/09/2024,17,9,2024,Standard, $459.50 ,4,Accessory, $31.31 ," $1,869.31 "
18039,68,Male,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,11/08/2024,11,8,2024,Standard, $674.32 ,10,"Impulse Item, Extended Warranty, Impulse Item", $198.14 ," $6,941.34 "
18040,65,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,26/02/2024,26,2,2024,Expedited, $786.41 ,7,"Impulse Item, Accessory, Extended Warranty", $197.25 ," $5,702.12 "
18040,65,Female,No,Tablet,TBL345,4,Completed,PayPal,08/06/2024,8,6,2024,Same Day, $786.41 ,6,"Accessory, Accessory, Extended Warranty", $123.16 ," $4,841.62 "
18040,65,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,21/06/2024,21,6,2024,Expedited," $1,139.68 ",10,"Impulse Item, Extended Warranty", $122.13 ," $11,518.93 "
18040,65,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,21/08/2024,21,8,2024,Same Day, $459.50 ,1,"Extended Warranty, Extended Warranty", $23.94 , $483.44 
18041,24,Male,No,Tablet,TBL345,2,Completed,Credit Card,18/08/2024,18,8,2024,Same Day, $786.41 ,5,Accessory, $15.53 ," $3,947.58 "
18044,34,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,24/06/2024,24,6,2024,Expedited," $1,139.68 ",10,Impulse Item, $41.18 ," $11,437.98 "
18044,34,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,19/07/2024,19,7,2024,Standard, $786.41 ,3,"Accessory, Impulse Item", $71.79 ," $2,431.02 "
18044,34,Female,No,Laptop,LTP123,5,Completed,Credit Card,03/08/2024,3,8,2024,Standard, $674.32 ,9,"Accessory, Impulse Item, Impulse Item", $146.58 ," $6,215.46 "
18045,52,Female,No,Tablet,TBL345,3,Completed,Credit Card,06/07/2024,6,7,2024,Standard, $786.41 ,2,"Accessory, Accessory", $86.21 ," $1,659.03 "
18046,39,Male,No,Laptop,LTP123,4,Completed,Credit Card,22/04/2024,22,4,2024,Standard, $674.32 ,5,No Add-On Added, $-   ," $3,371.60 "
18047,19,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,20/05/2024,20,5,2024,Expedited," $1,139.68 ",9,"Accessory, Accessory, Extended Warranty", $91.80 ," $10,348.92 "
18048,29,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,11/03/2024,11,3,2024,Standard, $674.32 ,1,"Extended Warranty, Accessory, Impulse Item", $172.70 , $847.02 
18048,29,Male,Yes,Smartwatch,SWT567,3,Cancelled,Bank Transfer,18/05/2024,18,5,2024,Expedited, $459.50 ,7,No Add-On Added, $-   ," $3,216.50 "
18049,63,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,31/01/2024,31,1,2024,Same Day, $674.32 ,5,Accessory, $35.40 ," $3,407.00 "
18049,63,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,04/03/2024,4,3,2024,Same Day, $459.50 ,9,"Extended Warranty, Extended Warranty", $167.81 ," $4,303.31 "
18050,71,Female,Yes,Tablet,TBL345,2,Completed,Bank Transfer,31/08/2024,31,8,2024,Same Day, $786.41 ,10,No Add-On Added, $-   ," $7,864.10 "
18051,57,Female,No,Headphones,HDP456,4,Completed,PayPal,19/02/2024,19,2,2024,Standard, $361.18 ,4,"Impulse Item, Accessory", $189.19 ," $1,633.91 "
18053,26,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,03/08/2024,3,8,2024,Same Day," $1,139.68 ",7,Accessory, $40.71 ," $8,018.47 "
18053,26,Female,No,Laptop,LTP123,4,Completed,Credit Card,15/09/2024,15,9,2024,Expedited, $674.32 ,3,Impulse Item, $46.52 ," $2,069.48 "
18054,50,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,12/01/2024,12,1,2024,Expedited, $459.50 ,5,"Accessory, Impulse Item, Impulse Item", $214.58 ," $2,512.08 "
18054,50,Female,No,Laptop,LTP123,1,Completed,PayPal,31/03/2024,31,3,2024,Same Day, $674.32 ,8,Impulse Item, $67.19 ," $5,461.75 "
18054,50,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11/06/2024,11,6,2024,Standard," $1,139.68 ",10,No Add-On Added, $-   ," $11,396.80 "
18056,23,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,22/03/2024,22,3,2024,Same Day, $459.50 ,8,Impulse Item, $45.85 ," $3,721.85 "
18057,42,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,03/08/2024,3,8,2024,Standard, $786.41 ,3,Accessory, $37.67 ," $2,396.90 "
18058,77,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,08/03/2024,8,3,2024,Same Day, $361.18 ,4,No Add-On Added, $-   ," $1,444.72 "
18058,77,Female,Yes,Laptop,LTP123,1,Completed,PayPal,04/07/2024,4,7,2024,Expedited, $674.32 ,8,"Impulse Item, Accessory, Impulse Item", $188.46 ," $5,583.02 "
18060,63,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,18/03/2024,18,3,2024,Standard, $361.18 ,7,Impulse Item, $18.84 ," $2,547.10 "
18060,63,Male,No,Headphones,HDP456,4,Cancelled,PayPal,08/05/2024,8,5,2024,Same Day, $361.18 ,4,Accessory, $65.18 ," $1,509.90 "
18061,74,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,08/04/2024,8,4,2024,Standard, $674.32 ,7,"Extended Warranty, Impulse Item", $67.65 ," $4,787.89 "
18062,29,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,29/03/2024,29,3,2024,Standard, $459.50 ,3,No Add-On Added, $-   ," $1,378.50 "
18062,29,Male,Yes,Smartwatch,SWT567,4,Completed,PayPal,15/09/2024,15,9,2024,Expedited, $459.50 ,9,No Add-On Added, $-   ," $4,135.50 "
18063,48,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,18/05/2024,18,5,2024,Expedited, $459.50 ,7,"Extended Warranty, Impulse Item", $150.40 ," $3,366.90 "
18063,48,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,27/06/2024,27,6,2024,Standard, $459.50 ,5,Accessory, $11.42 ," $2,308.92 "
18064,52,Male,No,Laptop,LTP123,5,Completed,PayPal,22/05/2024,22,5,2024,Standard, $674.32 ,4,Extended Warranty, $37.78 ," $2,735.06 "
18065,78,Female,No,Headphones,HDP456,3,Completed,Credit Card,28/02/2024,28,2,2024,Expedited, $361.18 ,2,"Extended Warranty, Extended Warranty, Impulse Item", $92.07 , $814.43 
18066,59,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,14/02/2024,14,2,2024,Standard, $361.18 ,8,"Extended Warranty, Impulse Item, Impulse Item", $129.24 ," $3,018.68 "
18066,59,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,04/06/2024,4,6,2024,Same Day, $361.18 ,1,Extended Warranty, $23.42 , $384.60 
18067,56,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,29/01/2024,29,1,2024,Standard, $459.50 ,8,No Add-On Added, $-   ," $3,676.00 "
18067,56,Male,Yes,Laptop,LTP123,4,Completed,Bank Transfer,31/07/2024,31,7,2024,Standard, $674.32 ,4,Impulse Item, $39.90 ," $2,737.18 "
18070,70,Male,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,23/09/2024,23,9,2024,Same Day, $674.32 ,2,No Add-On Added, $-   ," $1,348.64 "
18071,44,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,28/02/2024,28,2,2024,Same Day, $786.41 ,7,Extended Warranty, $85.16 ," $5,590.03 "
18073,49,Female,No,Tablet,TBL345,1,Completed,Credit Card,23/01/2024,23,1,2024,Expedited, $786.41 ,10,Extended Warranty, $67.45 ," $7,931.55 "
18073,49,Female,No,Laptop,LTP123,4,Cancelled,PayPal,03/03/2024,3,3,2024,Same Day, $674.32 ,9,No Add-On Added, $-   ," $6,068.88 "
18073,49,Female,No,Headphones,HDP456,4,Completed,Credit Card,02/07/2024,2,7,2024,Same Day, $361.18 ,5,"Accessory, Extended Warranty", $77.84 ," $1,883.74 "
18074,69,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,07/02/2024,7,2,2024,Standard, $459.50 ,4,No Add-On Added, $-   ," $1,838.00 "
18074,69,Female,Yes,Tablet,TBL345,5,Completed,PayPal,14/04/2024,14,4,2024,Expedited, $786.41 ,5,Extended Warranty, $93.17 ," $4,025.22 "
18075,21,Female,No,Tablet,TBL345,1,Cancelled,PayPal,23/08/2024,23,8,2024,Standard, $786.41 ,4,"Extended Warranty, Accessory, Impulse Item", $142.99 ," $3,288.63 "
18076,75,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,19/08/2024,19,8,2024,Standard, $786.41 ,1,"Extended Warranty, Extended Warranty, Impulse Item", $193.42 , $979.83 
18077,31,Male,No,Tablet,TBL345,4,Completed,PayPal,25/06/2024,25,6,2024,Same Day, $786.41 ,5,"Extended Warranty, Accessory, Accessory", $203.28 ," $4,135.33 "
18077,31,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,19/07/2024,19,7,2024,Expedited," $1,139.68 ",8,Impulse Item, $84.89 ," $9,202.33 "
18079,72,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,19/04/2024,19,4,2024,Same Day," $1,139.68 ",5,"Impulse Item, Accessory", $167.74 ," $5,866.14 "
18080,66,Female,Yes,Headphones,HDP456,3,Cancelled,Credit Card,31/08/2024,31,8,2024,Same Day, $361.18 ,1,"Extended Warranty, Accessory", $100.37 , $461.55 
18082,28,Female,No,Laptop,LTP123,5,Completed,Credit Card,13/09/2024,13,9,2024,Expedited, $674.32 ,10,Impulse Item, $42.75 ," $6,785.95 "
18084,78,Female,No,Headphones,HDP456,3,Cancelled,PayPal,13/09/2024,13,9,2024,Expedited, $361.18 ,5,No Add-On Added, $-   ," $1,805.90 "
18086,18,Male,No,Laptop,LTP123,5,Completed,Credit Card,29/07/2024,29,7,2024,Expedited, $674.32 ,1,Accessory, $92.28 , $766.60 
18091,45,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,17/07/2024,17,7,2024,Expedited, $361.18 ,1,"Extended Warranty, Accessory, Accessory", $141.38 , $502.56 
18092,55,Male,No,Headphones,HDP456,1,Cancelled,PayPal,08/02/2024,8,2,2024,Same Day, $361.18 ,9,No Add-On Added, $-   ," $3,250.62 "
18093,21,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,16/04/2024,16,4,2024,Expedited, $674.32 ,8,"Extended Warranty, Accessory, Extended Warranty", $75.66 ," $5,470.22 "
18093,21,Male,No,Headphones,HDP456,5,Completed,Credit Card,16/08/2024,16,8,2024,Standard, $361.18 ,1,No Add-On Added, $-   , $361.18 
18095,21,Female,No,Tablet,TBL345,4,Completed,Credit Card,12/03/2024,12,3,2024,Same Day, $786.41 ,7,No Add-On Added, $-   ," $5,504.87 "
18096,64,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,29/04/2024,29,4,2024,Standard, $459.50 ,6,"Accessory, Impulse Item, Impulse Item", $168.99 ," $2,925.99 "
18096,64,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,12/05/2024,12,5,2024,Standard," $1,139.68 ",8,Extended Warranty, $90.66 ," $9,208.10 "
18098,45,Male,No,Smartphone,SMP234,1,Completed,Credit Card,18/05/2024,18,5,2024,Same Day," $1,139.68 ",3,"Impulse Item, Extended Warranty, Accessory", $151.22 ," $3,570.26 "
18100,38,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,06/02/2024,6,2,2024,Same Day, $361.18 ,4,No Add-On Added, $-   ," $1,444.72 "
18100,38,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,05/04/2024,5,4,2024,Expedited, $459.50 ,4,"Impulse Item, Impulse Item", $114.47 ," $1,952.47 "
18102,40,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,24/01/2024,24,1,2024,Standard, $674.32 ,9,"Extended Warranty, Extended Warranty", $81.31 ," $6,150.19 "
18102,40,Female,No,Laptop,LTP123,3,Cancelled,PayPal,26/06/2024,26,6,2024,Standard, $674.32 ,9,No Add-On Added, $-   ," $6,068.88 "
18103,38,Male,No,Headphones,HDP456,2,Completed,PayPal,30/04/2024,30,4,2024,Same Day, $361.18 ,1,"Impulse Item, Accessory, Extended Warranty", $120.72 , $481.90 
18103,38,Male,No,Laptop,LTP123,3,Completed,Credit Card,04/07/2024,4,7,2024,Expedited, $674.32 ,4,"Accessory, Accessory", $106.24 ," $2,803.52 "
18103,38,Male,No,Tablet,TBL345,5,Completed,PayPal,07/09/2024,7,9,2024,Same Day, $786.41 ,8,Impulse Item, $58.26 ," $6,349.54 "
18104,40,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,27/08/2024,27,8,2024,Standard, $674.32 ,1,"Extended Warranty, Impulse Item", $95.06 , $769.38 
18105,57,Male,Yes,Tablet,TBL345,4,Completed,PayPal,09/08/2024,9,8,2024,Same Day, $786.41 ,1,"Accessory, Accessory, Extended Warranty", $167.07 , $953.48 
18108,47,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,12/05/2024,12,5,2024,Same Day," $1,139.68 ",9,"Impulse Item, Extended Warranty, Accessory", $122.77 ," $10,379.89 "
18113,68,Male,No,Laptop,LTP123,1,Completed,Credit Card,20/07/2024,20,7,2024,Same Day, $674.32 ,9,"Extended Warranty, Impulse Item", $105.72 ," $6,174.60 "
18114,56,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,24/03/2024,24,3,2024,Standard, $786.41 ,6,No Add-On Added, $-   ," $4,718.46 "
18114,56,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,29/04/2024,29,4,2024,Standard, $674.32 ,4,Extended Warranty, $60.16 ," $2,757.44 "
18114,56,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,12/09/2024,12,9,2024,Standard, $459.50 ,3,Accessory, $68.30 ," $1,446.80 "
18114,56,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,15/09/2024,15,9,2024,Expedited, $459.50 ,9,Accessory, $50.96 ," $4,186.46 "
18116,20,Female,Yes,Laptop,LTP123,1,Completed,PayPal,10/05/2024,10,5,2024,Standard, $674.32 ,3,Extended Warranty, $98.91 ," $2,121.87 "
18118,40,Female,No,Laptop,LTP123,2,Completed,PayPal,23/05/2024,23,5,2024,Expedited, $674.32 ,1,"Extended Warranty, Impulse Item, Impulse Item", $195.17 , $869.49 
18119,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,25/04/2024,25,4,2024,Same Day, $459.50 ,7,"Extended Warranty, Extended Warranty", $86.01 ," $3,302.51 "
18119,58,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,18/06/2024,18,6,2024,Same Day, $459.50 ,9,No Add-On Added, $-   ," $4,135.50 "
18120,78,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,06/07/2024,6,7,2024,Expedited, $674.32 ,3,No Add-On Added, $-   ," $2,022.96 "
18121,18,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,10/08/2024,10,8,2024,Expedited," $1,139.68 ",9,"Accessory, Extended Warranty, Extended Warranty", $138.43 ," $10,395.55 "
18122,37,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,16/06/2024,16,6,2024,Same Day, $786.41 ,7,No Add-On Added, $-   ," $5,504.87 "
18125,56,Male,No,Smartphone,SMP234,4,Completed,PayPal,23/06/2024,23,6,2024,Expedited," $1,139.68 ",3,Accessory, $24.54 ," $3,443.58 "
18125,56,Male,No,Laptop,LTP123,5,Completed,Credit Card,17/07/2024,17,7,2024,Expedited, $674.32 ,2,"Extended Warranty, Impulse Item, Accessory", $135.59 ," $1,484.23 "
18126,46,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,17/01/2024,17,1,2024,Same Day," $1,139.68 ",9,"Extended Warranty, Impulse Item", $120.46 ," $10,377.58 "
18126,46,Female,No,Laptop,LTP123,3,Completed,PayPal,15/06/2024,15,6,2024,Same Day, $674.32 ,9,"Extended Warranty, Accessory, Accessory", $181.23 ," $6,250.11 "
18126,46,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,23/08/2024,23,8,2024,Expedited," $1,139.68 ",7,No Add-On Added, $-   ," $7,977.76 "
18127,71,Female,No,Smartwatch,SWT567,1,Completed,PayPal,11/01/2024,11,1,2024,Standard, $459.50 ,3,"Accessory, Extended Warranty", $111.71 ," $1,490.21 "
18127,71,Female,No,Smartphone,SMP234,5,Completed,Credit Card,19/09/2024,19,9,2024,Expedited," $1,139.68 ",5,"Accessory, Impulse Item", $120.00 ," $5,818.40 "
18129,43,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,23/01/2024,23,1,2024,Same Day, $786.41 ,6,"Extended Warranty, Accessory, Extended Warranty", $228.87 ," $4,947.33 "
18129,43,Female,No,Smartwatch,SWT567,4,Completed,PayPal,27/04/2024,27,4,2024,Expedited, $459.50 ,8,Impulse Item, $12.80 ," $3,688.80 "
18130,69,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,28/08/2024,28,8,2024,Expedited, $674.32 ,10,No Add-On Added, $-   ," $6,743.20 "
18131,46,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,12/04/2024,12,4,2024,Same Day, $361.18 ,9,Accessory, $94.95 ," $3,345.57 "
18132,45,Male,No,Tablet,TBL345,4,Completed,Credit Card,11/02/2024,11,2,2024,Expedited, $786.41 ,1,"Accessory, Extended Warranty, Impulse Item", $224.72 ," $1,011.13 "
18132,45,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,21/05/2024,21,5,2024,Expedited," $1,139.68 ",7,"Extended Warranty, Extended Warranty, Accessory", $161.70 ," $8,139.46 "
18133,76,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,24/04/2024,24,4,2024,Standard, $786.41 ,1,Accessory, $52.08 , $838.49 
18133,76,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,26/05/2024,26,5,2024,Expedited, $674.32 ,2,"Impulse Item, Extended Warranty", $130.29 ," $1,478.93 "
18133,76,Female,No,Tablet,TBL345,3,Completed,PayPal,16/07/2024,16,7,2024,Expedited, $786.41 ,9,No Add-On Added, $-   ," $7,077.69 "
18135,28,Female,No,Headphones,HDP456,3,Completed,Credit Card,10/03/2024,10,3,2024,Same Day, $361.18 ,10,"Impulse Item, Impulse Item, Accessory", $184.47 ," $3,796.27 "
18136,66,Male,No,Laptop,LTP123,3,Completed,PayPal,04/03/2024,4,3,2024,Expedited, $674.32 ,2,"Impulse Item, Accessory", $103.19 ," $1,451.83 "
18138,76,Male,No,Tablet,TBL345,1,Cancelled,PayPal,23/05/2024,23,5,2024,Standard, $786.41 ,9,Impulse Item, $84.60 ," $7,162.29 "
18138,76,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,13/06/2024,13,6,2024,Same Day, $674.32 ,1,"Impulse Item, Impulse Item", $43.98 , $718.30 
18140,78,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,28/05/2024,28,5,2024,Same Day, $459.50 ,7,Impulse Item, $98.28 ," $3,314.78 "
18141,23,Female,No,Laptop,LTP123,2,Completed,PayPal,07/09/2024,7,9,2024,Standard, $674.32 ,5,Impulse Item, $41.31 ," $3,412.91 "
18143,60,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,17/09/2024,17,9,2024,Expedited, $786.41 ,6,Impulse Item, $19.50 ," $4,737.96 "
18144,19,Female,No,Smartphone,SMP234,3,Completed,Credit Card,10/01/2024,10,1,2024,Same Day," $1,139.68 ",5,"Impulse Item, Extended Warranty, Extended Warranty", $138.79 ," $5,837.19 "
18144,19,Female,No,Tablet,TBL345,5,Completed,Credit Card,07/04/2024,7,4,2024,Same Day, $786.41 ,8,No Add-On Added, $-   ," $6,291.28 "
18144,19,Female,No,Laptop,LTP123,2,Completed,PayPal,24/06/2024,24,6,2024,Standard, $674.32 ,5,"Accessory, Accessory, Accessory", $226.66 ," $3,598.26 "
18146,71,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,27/02/2024,27,2,2024,Standard, $459.50 ,3,No Add-On Added, $-   ," $1,378.50 "
18146,71,Male,No,Tablet,TBL345,1,Completed,Credit Card,01/03/2024,1,3,2024,Standard, $786.41 ,2,Accessory, $31.37 ," $1,604.19 "
18146,71,Male,Yes,Laptop,LTP123,3,Completed,PayPal,05/03/2024,5,3,2024,Expedited, $674.32 ,8,Extended Warranty, $85.90 ," $5,480.46 "
18146,71,Male,No,Laptop,LTP123,2,Completed,PayPal,05/04/2024,5,4,2024,Expedited, $674.32 ,8,"Extended Warranty, Impulse Item, Accessory", $238.53 ," $5,633.09 "
